Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY 
"San Jose, CA - Broadway-Palmhaven",January 2015,$990K,-1%,8.2%,6,20%,20%,2,-60%,-66.7%,1,-50%,-75%,62,-28,36,101.8%,0.6%,4%
"San Jose, CA - Broadway-Palmhaven",February 2015,$908K,-8.3%,28.7%,4,-33.3%,-20%,2,0%,-60%,2,100%,0%,62,0,38,100.8%,-1%,2.7%
"San Jose, CA - Broadway-Palmhaven",March 2015,"$1,082K",19.2%,8.8%,3,-25%,-50%,5,150%,-16.7%,4,100%,33.3%,30,-32,-15,102.6%,1.8%,4.2%
"San Jose, CA - Broadway-Palmhaven",April 2015,"$1,050K",-3%,8.4%,5,66.7%,0%,6,20%,20%,2,-50%,-33.3%,38,8,9,103.2%,0.7%,5.1%
"San Jose, CA - Broadway-Palmhaven",May 2015,"$1,066K",1.5%,8.2%,6,20%,-14.3%,5,-16.7%,-37.5%,1,-50%,-50%,38,0,11,102.6%,-0.6%,4.1%
"San Jose, CA - Broadway-Palmhaven",June 2015,"$1,000K",-6.2%,2.4%,6,0%,0%,3,-40%,-66.7%,1,0%,-75%,31,-8,13,101.2%,-1.4%,1.2%
"San Jose, CA - Broadway-Palmhaven",July 2015,"$1,048K",4.8%,-16.2%,4,-33.3%,-55.6%,7,133.3%,-22.2%,4,300%,0%,18,-13,2,99.8%,-1.5%,-0.3%
"San Jose, CA - Broadway-Palmhaven",August 2015,"$1,011K",-3.6%,-20.2%,8,100%,0%,10,42.9%,25%,3,-25%,-25%,12,-6,-3,102.3%,2.6%,1.7%
"San Jose, CA - Broadway-Palmhaven",September 2015,$883K,-12.7%,-31.2%,10,25%,42.9%,12,20%,100%,5,66.7%,0%,16,4,3,103.2%,0.9%,2.5%
"San Jose, CA - Broadway-Palmhaven",October 2015,$853K,-3.4%,13.7%,10,0%,233.3%,9,-25%,28.6%,4,-20%,-33.3%,20,5,12,101.9%,-1.3%,-0.6%
"San Jose, CA - Broadway-Palmhaven",November 2015,$799K,-6.3%,-20.1%,6,-40%,100%,6,-33.3%,-14.3%,3,-25%,-50%,21,1,13,100.1%,-1.8%,-2.6%
"San Jose, CA - Broadway-Palmhaven",December 2015,"$1,335K",67.1%,33.5%,5,-16.7%,0%,4,-33.3%,-20%,1,-66.7%,-50%,35,14,-54,100.5%,0.4%,-0.8%
"San Jose, CA - Broadway-Palmhaven",January 2016,"$1,335K",0%,34.8%,5,0%,-16.7%,5,25%,150%,2,100%,100%,24,-11,-38,104.5%,4%,2.6%
"San Jose, CA - Broadway-Palmhaven",February 2016,"$1,058K",-20.8%,16.5%,4,-20%,0%,5,0%,150%,3,50%,50%,17,-8,-45,105.3%,0.9%,4.5%
"San Jose, CA - Broadway-Palmhaven",March 2016,$980K,-7.3%,-9.4%,4,0%,33.3%,8,60%,60%,4,33.3%,0%,37,20,7,104.7%,-0.6%,2.2%
"San Jose, CA - Broadway-Palmhaven",April 2016,"$1,165K",18.8%,10.9%,6,50%,20%,9,12.5%,50%,5,25%,150%,40,3,2,102.2%,-2.5%,-1%
"San Jose, CA - Broadway-Palmhaven",May 2016,"$1,100K",-5.6%,3.1%,8,33.3%,33.3%,10,11.1%,100%,3,-40%,200%,46,7,8,101%,-1.2%,-1.6%
"San Jose, CA - Broadway-Palmhaven",June 2016,"$1,000K",-9%,0%,10,25%,66.7%,9,-10%,200%,3,0%,200%,30,-16,-1,101.5%,0.5%,0.3%
"San Jose, CA - Broadway-Palmhaven",July 2016,$938K,-6.3%,-10.5%,8,-20%,100%,6,-33.3%,-14.3%,2,-33.3%,-50%,39,9,22,101.1%,-0.5%,1.3%
"San Jose, CA - Broadway-Palmhaven",August 2016,$860K,-8.3%,-14.9%,9,12.5%,12.5%,11,83.3%,10%,7,250%,133.3%,25,-15,13,99.3%,-1.8%,-3%
"San Jose, CA - Broadway-Palmhaven",September 2016,"$1,113K",29.4%,26.1%,5,-44.4%,-50%,12,9.1%,0%,8,14.3%,60%,39,15,24,98.8%,-0.5%,-4.4%
"San Jose, CA - Broadway-Palmhaven",October 2016,"$1,181K",6.2%,38.6%,6,20%,-40%,13,8.3%,44.4%,6,-25%,50%,30,-10,10,98.3%,-0.5%,-3.6%
"San Jose, CA - Broadway-Palmhaven",November 2016,"$1,250K",5.8%,56.4%,7,16.7%,16.7%,6,-53.8%,0%,2,-66.7%,-33.3%,31,2,10,101.9%,3.6%,1.8%
"San Jose, CA - Broadway-Palmhaven",December 2016,"$1,170K",-6.4%,-12.4%,8,14.3%,60%,4,-33.3%,0%,1,-50%,0%,37,6,2,99.5%,-2.4%,-1%
"San Jose, CA - Brooktree",January 2012,$433K,-2.7%,-5.9%,10,11.1%,42.9%,5,0%,0%,5,25%,25%,35,-3,-20,100%,0.6%,1.9%
"San Jose, CA - Brooktree",February 2012,$411K,-5.2%,-10.8%,9,-10%,80%,3,-40%,-66.7%,3,-40%,-62.5%,88,54,34,101.1%,1.1%,3.3%
"San Jose, CA - Brooktree",March 2012,$411K,0%,-14.5%,5,-44.4%,66.7%,6,100%,-25%,7,133.3%,40%,136,48,58,102.1%,1%,2.7%
"San Jose, CA - Brooktree",April 2012,$395K,-3.8%,-27.7%,3,-40%,50%,7,16.7%,-36.4%,4,-42.9%,-50%,136,0,70,105.2%,3.1%,6.1%
"San Jose, CA - Brooktree",May 2012,$572K,44.7%,32.4%,6,100%,50%,8,14.3%,0%,1,-75%,-85.7%,12,-124,-26,105.8%,0.6%,7.2%
"San Jose, CA - Brooktree",June 2012,$572K,0%,28.4%,8,33.3%,33.3%,5,-37.5%,-37.5%,2,100%,-60%,14,2,-15,104.6%,-1.3%,4.3%
"San Jose, CA - Brooktree",July 2012,$685K,19.9%,71.3%,7,-12.5%,0%,8,60%,33.3%,3,50%,-57.1%,13,-1,-12,104.6%,0.1%,4.1%
"San Jose, CA - Brooktree",August 2012,$618K,-9.9%,54.4%,6,-14.3%,20%,9,12.5%,80%,1,-66.7%,-85.7%,13,0,-12,106.4%,1.8%,5.1%
"San Jose, CA - Brooktree",September 2012,$500K,-19.1%,24.9%,6,0%,100%,10,11.1%,0%,4,300%,-63.6%,12,-1,-67,106.6%,0.2%,6%
"San Jose, CA - Brooktree",October 2012,$500K,0%,23.2%,6,0%,50%,5,-50%,-44.4%,1,-75%,-83.3%,12,0,-139,106.6%,0%,8.3%
"San Jose, CA - Brooktree",November 2012,$405K,-19%,-5.3%,4,-33.3%,-33.3%,4,-20%,-55.6%,1,0%,-80%,23,11,-29,103.6%,-3%,4.2%
"San Jose, CA - Brooktree",December 2012,$379K,-6.3%,-14.8%,6,50%,-33.3%,3,-25%,-40%,2,100%,-50%,10,-13,-27,106.2%,2.6%,6.8%
"San Jose, CA - Brooktree",January 2013,$379K,0%,-12.4%,6,0%,-40%,5,66.7%,0%,3,50%,-40%,10,0,-25,106.2%,0%,6.2%
"San Jose, CA - Brooktree",February 2013,$413K,9%,0.7%,5,-16.7%,-44.4%,6,20%,100%,2,-33.3%,-33.3%,10,0,-78,105.7%,-0.5%,4.6%
"San Jose, CA - Brooktree",March 2013,$601K,45.3%,46.3%,4,-20%,-20%,7,16.7%,16.7%,2,0%,-71.4%,17,7,-119,113.1%,7.5%,11%
"San Jose, CA - Brooktree",April 2013,$607K,1.1%,53.7%,7,75%,133.3%,5,-28.6%,-28.6%,1,-50%,-75%,12,-5,-124,111.9%,-1.3%,6.7%
"San Jose, CA - Brooktree",May 2013,$607K,0%,6.2%,7,0%,16.7%,3,-40%,-62.5%,1,0%,0%,15,3,3,114%,2.2%,8.2%
"San Jose, CA - Brooktree",June 2013,$690K,13.7%,20.8%,4,-42.9%,-50%,3,0%,-40%,3,200%,50%,13,-2,-1,112.1%,-1.9%,7.5%
"San Jose, CA - Brooktree",July 2013,$721K,4.5%,5.3%,2,-50%,-71.4%,7,133.3%,-12.5%,3,0%,0%,16,3,3,115.2%,3.1%,10.6%
"San Jose, CA - Brooktree",August 2013,$731K,1.4%,18.4%,4,100%,-33.3%,9,28.6%,0%,3,0%,200%,16,1,3,109.3%,-5.9%,2.9%
"San Jose, CA - Brooktree",September 2013,$750K,2.6%,50.1%,7,75%,16.7%,7,-22.2%,-30%,2,-33.3%,-50%,16,0,4,107.3%,-2%,0.8%
"San Jose, CA - Brooktree",October 2013,$750K,0%,50.1%,7,0%,16.7%,4,-42.9%,-20%,1,-50%,0%,18,2,6,105.2%,-2.2%,-1.4%
"San Jose, CA - Brooktree",November 2013,$748K,-0.3%,84.7%,6,-14.3%,50%,2,-50%,-50%,,,,31,13,8,102.8%,-2.4%,-0.8%
"San Jose, CA - Brooktree",December 2013,$745K,-0.3%,96.5%,3,-50%,-50%,1,-50%,-66.7%,,,,24,-7,14,100.8%,-2%,-5.4%
"San Jose, CA - Brooktree",January 2014,$839K,12.6%,121.2%,2,-33.3%,-66.7%,,,,,,,17,-8,7,102.5%,1.7%,-3.7%
"San Jose, CA - Brooktree",April 2014,$698K,,14.9%,2,,-71.4%,5,,0%,1,,0%,26,,14,102.9%,,-9%
"San Jose, CA - Brooktree",May 2014,$640K,-8.2%,5.4%,3,50%,-57.1%,4,-20%,33.3%,,,,15,-11,0,101.8%,-1.1%,-12.2%
"San Jose, CA - Brooktree",June 2014,$625K,-2.3%,-9.5%,4,33.3%,0%,5,25%,66.7%,3,,0%,22,7,9,100.6%,-1.2%,-11.5%
"San Jose, CA - Brooktree",July 2014,$594K,-5%,-17.6%,2,-50%,0%,7,40%,0%,4,33.3%,33.3%,19,-3,4,98.3%,-2.3%,-16.9%
"San Jose, CA - Brooktree",August 2014,$657K,10.6%,-10.1%,3,50%,-25%,14,100%,55.6%,9,125%,200%,18,-1,2,102%,3.7%,-7.3%
"San Jose, CA - Brooktree",September 2014,$799K,21.5%,6.5%,4,33.3%,-42.9%,12,-14.3%,71.4%,3,-66.7%,50%,15,-3,-1,102.3%,0.3%,-5.1%
"San Jose, CA - Brooktree",October 2014,$752K,-5.8%,0.3%,7,75%,0%,8,-33.3%,100%,1,-66.7%,0%,16,1,-2,102.6%,0.3%,-2.5%
"San Jose, CA - Brooktree",November 2014,$752K,0%,0.6%,5,-28.6%,-16.7%,1,-87.5%,-50%,,,,16,0,-15,101.9%,-0.8%,-0.9%
"San Jose, CA - Brooktree",December 2014,$608K,-19.1%,-18.4%,3,-40%,0%,,,,,,,44,28,20,103.1%,1.2%,2.3%
"San Jose, CA - Brooktree",March 2015,$875K,,,3,,,8,,,1,,,9,,,103.2%,,
"San Jose, CA - Brooktree",April 2015,$803K,-8.2%,15.1%,7,133.3%,250%,11,37.5%,120%,,,,9,0,-17,103%,-0.2%,0.1%
"San Jose, CA - Brooktree",May 2015,$740K,-7.8%,15.6%,11,57.1%,266.7%,9,-18.2%,125%,1,,,9,-1,-7,103.8%,0.8%,2%
"San Jose, CA - Brooktree",June 2015,$740K,0%,18.4%,9,-18.2%,125%,10,11.1%,100%,1,0%,-66.7%,10,1,-13,104.8%,1.1%,4.2%
"San Jose, CA - Brooktree",July 2015,$690K,-6.8%,16.2%,8,-11.1%,300%,8,-20%,14.3%,,,,9,-1,-10,105.5%,0.7%,7.2%
"San Jose, CA - Brooktree",August 2015,$640K,-7.2%,-2.6%,6,-25%,100%,7,-12.5%,-50%,1,,-88.9%,14,5,-4,106.5%,1%,4.5%
"San Jose, CA - Brooktree",September 2015,$825K,28.9%,3.3%,8,33.3%,100%,6,-14.3%,-50%,2,100%,-33.3%,14,0,-1,105.5%,-1%,3.2%
"San Jose, CA - Brooktree",October 2015,$845K,2.4%,12.4%,7,-12.5%,0%,6,0%,-25%,1,-50%,0%,11,-3,-5,106%,0.5%,3.3%
"San Jose, CA - Brooktree",November 2015,$845K,0%,12.4%,7,0%,40%,6,0%,500%,1,0%,,11,0,-5,103.5%,-2.5%,1.7%
"San Jose, CA - Brooktree",December 2015,$795K,-5.9%,30.8%,5,-28.6%,66.7%,5,-16.7%,,1,0%,,11,0,-33,102.2%,-1.3%,-0.8%
"San Jose, CA - Brooktree",January 2016,$735K,-7.5%,,4,-20%,,5,0%,,1,0%,,15,4,,101.2%,-1%,
"San Jose, CA - Brooktree",February 2016,$785K,6.8%,,4,0%,,4,-20%,,,,,12,-4,,103.9%,2.7%,
"San Jose, CA - Brooktree",March 2016,$788K,0.3%,-10%,4,0%,33.3%,6,50%,-25%,1,,0%,10,-2,1,106%,2.1%,2.8%
"San Jose, CA - Brooktree",April 2016,$800K,1.6%,-0.4%,5,25%,-28.6%,5,-16.7%,-54.5%,2,100%,,9,-1,0,108.1%,2%,5.1%
"San Jose, CA - Brooktree",May 2016,$800K,0%,8.1%,3,-40%,-72.7%,6,20%,-33.3%,1,-50%,0%,9,0,1,110.5%,2.4%,6.8%
"San Jose, CA - Brooktree",June 2016,$788K,-1.5%,6.5%,4,33.3%,-55.6%,6,0%,-40%,5,400%,400%,10,1,1,108.2%,-2.4%,3.3%
"San Jose, CA - Brooktree",July 2016,$776K,-1.5%,12.5%,3,-25%,-62.5%,7,16.7%,-12.5%,4,-20%,,63,53,54,105.4%,-2.7%,-0.1%
"San Jose, CA - Brooktree",August 2016,$763K,-1.7%,19.2%,6,100%,0%,7,0%,0%,,,,52,-12,38,104.5%,-0.9%,-2%
"San Jose, CA - Brooktree",September 2016,$777K,1.8%,-5.9%,8,33.3%,0%,5,-28.6%,-16.7%,,,,32,-20,18,103.7%,-0.9%,-1.8%
"San Jose, CA - Brooktree",October 2016,$796K,2.5%,-5.8%,9,12.5%,28.6%,4,-20%,-33.3%,1,,0%,30,-2,19,105.2%,1.5%,-0.8%
"San Jose, CA - Brooktree",November 2016,$823K,3.4%,-2.6%,6,-33.3%,-14.3%,4,0%,-33.3%,1,0%,0%,16,-15,5,106.1%,0.9%,2.6%
"San Jose, CA - Brooktree",December 2016,$778K,-5.5%,-2.2%,4,-33.3%,-20%,2,-50%,-60%,,,,13,-3,2,111.3%,5.2%,9.1%
"San Jose, CA - Bucknall",January 2012,$662K,-0.8%,1.4%,10,-23.1%,-44.4%,10,66.7%,0%,7,16.7%,40%,67,23,40,97.5%,-1.6%,-0.2%
"San Jose, CA - Bucknall",February 2012,$657K,-0.8%,-1.6%,11,10%,-31.3%,8,-20%,-27.3%,3,-57.1%,-66.7%,71,5,35,98.2%,0.7%,1.1%
"San Jose, CA - Bucknall",March 2012,$638K,-2.8%,-9.1%,10,-9.1%,25%,12,50%,-42.9%,5,66.7%,-61.5%,19,-53,-16,98.2%,0%,0.1%
"San Jose, CA - Bucknall",April 2012,$643K,0.7%,-14.6%,13,30%,30%,10,-16.7%,-56.5%,5,0%,-61.5%,22,4,-6,99%,0.8%,1.2%
"San Jose, CA - Bucknall",May 2012,$689K,7.2%,3.8%,14,7.7%,0%,11,10%,-45%,3,-40%,-70%,18,-4,-8,99.5%,0.5%,0.2%
"San Jose, CA - Bucknall",June 2012,$712K,3.3%,5.1%,12,-14.3%,-20%,12,9.1%,-36.8%,4,33.3%,-66.7%,18,0,-9,101%,1.5%,1.7%
"San Jose, CA - Bucknall",July 2012,$725K,1.9%,10.1%,13,8.3%,-7.1%,9,-25%,-59.1%,2,-50%,-87.5%,13,-6,-16,101.6%,0.5%,2.2%
"San Jose, CA - Bucknall",August 2012,$672K,-7.3%,-1%,8,-38.5%,-27.3%,10,11.1%,-61.5%,3,50%,-81.3%,13,1,-8,101.7%,0.1%,2.9%
"San Jose, CA - Bucknall",September 2012,$828K,23.2%,16.2%,9,12.5%,-40%,10,0%,-58.3%,4,33.3%,-76.5%,10,-3,-7,100.3%,-1.4%,2.2%
"San Jose, CA - Bucknall",October 2012,$784K,-5.3%,5.9%,8,-11.1%,-38.5%,12,20%,-29.4%,4,0%,-63.6%,13,3,-3,100.2%,-0.1%,1.4%
"San Jose, CA - Bucknall",November 2012,$740K,-5.6%,0%,13,62.5%,0%,8,-33.3%,-42.9%,1,-75%,-85.7%,17,4,-20,102%,1.7%,3.3%
"San Jose, CA - Bucknall",December 2012,$735K,-0.7%,10.2%,12,-7.7%,-7.7%,5,-37.5%,-16.7%,1,0%,-83.3%,20,4,-24,102.8%,0.8%,3.7%
"San Jose, CA - Bucknall",January 2013,$750K,2%,13.3%,9,-25%,-10%,5,0%,-50%,1,0%,-85.7%,20,0,-47,104.8%,2%,7.3%
"San Jose, CA - Bucknall",February 2013,$788K,5.1%,20%,7,-22.2%,-36.4%,9,80%,12.5%,2,100%,-33.3%,16,-4,-55,105.4%,0.6%,7.2%
"San Jose, CA - Bucknall",March 2013,$788K,0%,23.5%,7,0%,-30%,11,22.2%,-8.3%,1,-50%,-80%,12,-5,-7,106.1%,0.7%,7.9%
"San Jose, CA - Bucknall",April 2013,$805K,2.2%,25.3%,11,57.1%,-15.4%,19,72.7%,90%,3,200%,-40%,11,-1,-12,108.6%,2.5%,9.5%
"San Jose, CA - Bucknall",May 2013,$902K,12%,30.9%,17,54.5%,21.4%,28,47.4%,154.5%,10,233.3%,233.3%,11,0,-8,111.1%,2.6%,11.6%
"San Jose, CA - Bucknall",June 2013,$908K,0.7%,27.7%,24,41.2%,100%,31,10.7%,158.3%,3,-70%,-25%,10,-1,-8,112.1%,1%,11.1%
"San Jose, CA - Bucknall",July 2013,$901K,-0.8%,24.3%,31,29.2%,138.5%,28,-9.7%,211.1%,3,0%,50%,10,0,-3,110.7%,-1.4%,9.1%
"San Jose, CA - Bucknall",August 2013,$904K,0.3%,34.5%,26,-16.1%,225%,22,-21.4%,120%,3,0%,0%,11,1,-3,109.3%,-1.4%,7.6%
"San Jose, CA - Bucknall",September 2013,$885K,-2.1%,6.9%,23,-11.5%,155.6%,22,0%,120%,3,0%,-25%,11,1,1,108.4%,-0.9%,8.1%
"San Jose, CA - Bucknall",October 2013,$918K,3.7%,17.1%,21,-8.7%,162.5%,18,-18.2%,50%,2,-33.3%,-50%,12,1,-1,107%,-1.4%,6.7%
"San Jose, CA - Bucknall",November 2013,$902K,-1.8%,21.8%,18,-14.3%,38.5%,11,-38.9%,37.5%,1,-50%,0%,13,1,-4,106.8%,-0.2%,4.8%
"San Jose, CA - Bucknall",December 2013,$923K,2.3%,25.5%,14,-22.2%,16.7%,9,-18.2%,80%,1,0%,0%,13,-1,-8,104.6%,-2.2%,1.8%
"San Jose, CA - Bucknall",January 2014,$869K,-5.8%,15.9%,7,-50%,-22.2%,9,0%,80%,,,,8,-5,-12,102.3%,-2.2%,-2.5%
"San Jose, CA - Bucknall",February 2014,$870K,0.1%,10.4%,9,28.6%,28.6%,12,33.3%,33.3%,2,,0%,9,1,-7,107.8%,5.5%,2.4%
"San Jose, CA - Bucknall",March 2014,$941K,8.2%,19.4%,9,0%,28.6%,16,33.3%,45.5%,3,50%,200%,9,0,-3,109.9%,2.1%,3.8%
"San Jose, CA - Bucknall",April 2014,$961K,2.1%,19.4%,13,44.4%,18.2%,22,37.5%,15.8%,3,0%,0%,10,1,-1,111.2%,1.3%,2.6%
"San Jose, CA - Bucknall",May 2014,"$1,000K",4.1%,10.9%,21,61.5%,23.5%,25,13.6%,-10.7%,2,-33.3%,-80%,10,0,-1,111.7%,0.5%,0.6%
"San Jose, CA - Bucknall",June 2014,"$1,000K",0%,10.1%,25,19%,4.2%,24,-4%,-22.6%,4,100%,33.3%,11,1,1,113.6%,1.9%,1.5%
"San Jose, CA - Bucknall",July 2014,"$1,039K",3.9%,15.3%,22,-12%,-29%,22,-8.3%,-21.4%,7,75%,133.3%,12,1,2,115%,1.3%,4.2%
"San Jose, CA - Bucknall",August 2014,"$1,026K",-1.3%,13.5%,18,-18.2%,-30.8%,19,-13.6%,-13.6%,4,-42.9%,33.3%,12,1,2,112%,-3%,2.7%
"San Jose, CA - Bucknall",September 2014,"$1,019K",-0.6%,15.1%,16,-11.1%,-30.4%,19,0%,-13.6%,7,75%,133.3%,11,-2,-1,107.8%,-4.2%,-0.6%
"San Jose, CA - Bucknall",October 2014,"$1,015K",-0.4%,10.6%,19,18.8%,-9.5%,15,-21.1%,-16.7%,5,-28.6%,150%,15,5,3,104.3%,-3.5%,-2.7%
"San Jose, CA - Bucknall",November 2014,"$1,000K",-1.5%,10.9%,15,-21.1%,-16.7%,13,-13.3%,18.2%,3,-40%,200%,15,0,2,103.5%,-0.7%,-3.2%
"San Jose, CA - Bucknall",December 2014,"$1,090K",9%,18.2%,13,-13.3%,-7.1%,7,-46.2%,-22.2%,3,0%,200%,23,8,11,104.8%,1.3%,0.2%
"San Jose, CA - Bucknall",January 2015,"$1,060K",-2.8%,22%,9,-30.8%,28.6%,7,0%,-22.2%,1,-66.7%,,19,-4,11,107.6%,2.8%,5.3%
"San Jose, CA - Bucknall",February 2015,"$1,150K",8.5%,32.2%,9,0%,0%,8,14.3%,-33.3%,1,0%,-50%,11,-8,2,111.1%,3.5%,3.3%
"San Jose, CA - Bucknall",March 2015,"$1,150K",0%,22.2%,9,0%,0%,11,37.5%,-31.3%,3,200%,0%,11,-1,2,112.9%,1.8%,3%
"San Jose, CA - Bucknall",April 2015,"$1,240K",7.8%,29%,11,22.2%,-15.4%,20,81.8%,-9.1%,5,66.7%,66.7%,10,-1,-1,121.7%,8.8%,10.5%
"San Jose, CA - Bucknall",May 2015,"$1,259K",1.5%,25.9%,22,100%,4.8%,24,20%,-4%,2,-60%,0%,8,-2,-2,119.3%,-2.4%,7.6%
"San Jose, CA - Bucknall",June 2015,"$1,249K",-0.8%,24.9%,24,9.1%,-4%,23,-4.2%,-4.2%,2,0%,-50%,9,1,-3,117.9%,-1.4%,4.3%
"San Jose, CA - Bucknall",July 2015,"$1,298K",4%,24.9%,22,-8.3%,0%,16,-30.4%,-27.3%,3,50%,-57.1%,9,0,-3,113.3%,-4.6%,-1.6%
"San Jose, CA - Bucknall",August 2015,"$1,347K",3.7%,31.3%,12,-45.5%,-33.3%,21,31.3%,10.5%,8,166.7%,100%,21,12,9,107.8%,-5.5%,-4.2%
"San Jose, CA - Bucknall",September 2015,"$1,300K",-3.5%,27.6%,15,25%,-6.3%,24,14.3%,26.3%,10,25%,42.9%,14,-7,4,106.7%,-1.1%,-1%
"San Jose, CA - Bucknall",October 2015,"$1,200K",-7.7%,18.2%,16,6.7%,-15.8%,23,-4.2%,53.3%,7,-30%,40%,16,2,1,106.9%,0.2%,2.7%
"San Jose, CA - Bucknall",November 2015,"$1,200K",0%,20%,15,-6.3%,0%,15,-34.8%,15.4%,3,-57.1%,0%,13,-3,-2,106.1%,-0.8%,2.6%
"San Jose, CA - Bucknall",December 2015,"$1,200K",0%,10.1%,13,-13.3%,0%,10,-33.3%,42.9%,4,33.3%,33.3%,17,4,-6,105%,-1.1%,0.2%
"San Jose, CA - Bucknall",January 2016,"$1,289K",7.4%,21.6%,11,-15.4%,22.2%,8,-20%,14.3%,2,-50%,100%,12,-5,-7,105%,0.1%,-2.5%
"San Jose, CA - Bucknall",February 2016,"$1,285K",-0.3%,11.7%,10,-9.1%,11.1%,8,0%,0%,4,100%,300%,46,34,35,105.3%,0.3%,-5.8%
"San Jose, CA - Bucknall",March 2016,"$1,400K",9%,21.7%,8,-20%,-11.1%,16,100%,45.5%,9,125%,200%,34,-12,23,105.4%,0.1%,-7.4%
"San Jose, CA - Bucknall",April 2016,"$1,450K",3.6%,16.9%,12,50%,9.1%,23,43.8%,15%,10,11.1%,100%,31,-3,22,105.1%,-0.4%,-16.6%
"San Jose, CA - Bucknall",May 2016,"$1,450K",0%,15.2%,17,41.7%,-22.7%,26,13%,8.3%,8,-20%,300%,12,-20,4,104.9%,-0.2%,-14.4%
"San Jose, CA - Bucknall",June 2016,"$1,223K",-15.7%,-2.1%,20,17.6%,-16.7%,24,-7.7%,4.3%,9,12.5%,350%,21,10,13,105.1%,0.2%,-12.9%
"San Jose, CA - Bucknall",July 2016,"$1,200K",-1.8%,-7.6%,21,5%,-4.5%,20,-16.7%,25%,6,-33.3%,100%,22,1,14,103.8%,-1.2%,-9.5%
"San Jose, CA - Bucknall",August 2016,"$1,223K",1.9%,-9.2%,18,-14.3%,50%,18,-10%,-14.3%,6,0%,-25%,22,-1,1,103.5%,-0.3%,-4.3%
"San Jose, CA - Bucknall",September 2016,"$1,221K",-0.1%,-6.1%,21,16.7%,40%,15,-16.7%,-37.5%,3,-50%,-70%,22,0,8,102.1%,-1.5%,-4.7%
"San Jose, CA - Bucknall",October 2016,"$1,203K",-1.5%,0.2%,20,-4.8%,25%,11,-26.7%,-52.2%,,,,21,-1,6,102.4%,0.3%,-4.5%
"San Jose, CA - Bucknall",November 2016,"$1,170K",-2.7%,-2.5%,17,-15%,13.3%,8,-27.3%,-46.7%,1,,-66.7%,22,1,9,102%,-0.4%,-4.2%
"San Jose, CA - Bucknall",December 2016,"$1,200K",2.6%,0%,8,-52.9%,-38.5%,4,-50%,-60%,,,,21,-1,4,102.3%,0.4%,-2.6%
"San Jose, CA - Buena Vista",January 2012,$309K,2%,16.6%,8,-27.3%,-11.1%,5,-16.7%,-44.4%,2,-60%,-84.6%,43,13,14,104.5%,5.1%,3.6%
"San Jose, CA - Buena Vista",February 2012,$320K,3.4%,20.6%,9,12.5%,0%,5,0%,-44.4%,1,-50%,-93.8%,49,7,20,104.7%,0.2%,3.8%
"San Jose, CA - Buena Vista",March 2012,$320K,0%,17.3%,9,0%,125%,6,20%,-45.5%,4,300%,-66.7%,43,-6,-108,105.1%,0.4%,3.7%
"San Jose, CA - Buena Vista",April 2012,$354K,10.7%,7.5%,8,-11.1%,14.3%,7,16.7%,-30%,3,-25%,-72.7%,31,-12,-4,100.2%,-4.9%,2.6%
"San Jose, CA - Buena Vista",May 2012,$268K,-24.4%,-18.7%,6,-25%,-33.3%,8,14.3%,14.3%,4,33.3%,-50%,17,-14,-25,97.1%,-3%,-1%
"San Jose, CA - Buena Vista",June 2012,$405K,51.4%,24.6%,5,-16.7%,-44.4%,7,-12.5%,-30%,5,25%,-50%,19,2,-16,100.5%,3.4%,1.8%
"San Jose, CA - Buena Vista",July 2012,$410K,1.2%,34.9%,5,0%,0%,5,-28.6%,-44.4%,4,-20%,-60%,29,10,-6,103.5%,3%,1.1%
"San Jose, CA - Buena Vista",August 2012,$410K,0%,25.4%,3,-40%,-50%,2,-60%,-81.8%,4,0%,-63.6%,19,-10,-6,106.1%,2.6%,3.8%
"San Jose, CA - Buena Vista",September 2012,$380K,-7.3%,5.6%,4,33.3%,-42.9%,,,,2,-50%,-77.8%,8,-11,-6,99.7%,-6.4%,-2.7%
"San Jose, CA - Buena Vista",October 2012,$341K,-10.2%,-8.4%,4,0%,-60%,4,,-66.7%,2,0%,-77.8%,7,-1,-24,93.9%,-5.8%,-5.6%
"San Jose, CA - Buena Vista",November 2012,$360K,5.5%,-6.5%,5,25%,-54.5%,5,25%,-50%,1,-50%,-75%,8,1,-22,107%,13.1%,6.6%
"San Jose, CA - Buena Vista",December 2012,$348K,-3.5%,14.7%,5,0%,-54.5%,5,0%,-16.7%,1,0%,-80%,8,0,-22,107.6%,0.5%,8.1%
"San Jose, CA - Buena Vista",January 2013,$405K,16.4%,30.9%,6,20%,-25%,5,0%,0%,4,300%,100%,16,8,-27,112.8%,5.3%,8.3%
"San Jose, CA - Buena Vista",February 2013,$449K,11%,40.5%,5,-16.7%,-44.4%,5,0%,0%,2,-50%,100%,28,13,-21,102.9%,-9.9%,-1.8%
"San Jose, CA - Buena Vista",March 2013,$456K,1.6%,42.7%,3,-40%,-66.7%,7,40%,16.7%,3,50%,-25%,18,-10,-25,103.6%,0.7%,-1.5%
