Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY 
"San Jose, CA - Clayton North",March 2016,$781K,-9.6%,-11.4%,4,-55.6%,-50%,7,75%,-30%,2,100%,-50%,33,-25,-48,101.4%,-2.9%,1%
"San Jose, CA - Clayton North",April 2016,$868K,11.2%,-17.3%,5,25%,-44.4%,5,-28.6%,-44.4%,1,-50%,-80%,27,-6,-10,102.7%,1.3%,0.9%
"San Jose, CA - Clayton North",May 2016,$868K,0%,-14.5%,5,0%,-37.5%,7,40%,-36.4%,3,200%,-66.7%,7,-20,-18,101.4%,-1.3%,-0.9%
"San Jose, CA - Clayton North",June 2016,$868K,0%,-11.9%,7,40%,40%,7,0%,-22.2%,6,100%,0%,7,0,-12,101.2%,-0.2%,3.1%
"San Jose, CA - Clayton North",July 2016,$985K,13.5%,24.7%,5,-28.6%,-50%,10,42.9%,42.9%,8,33.3%,166.7%,7,0,-18,100.4%,-0.8%,2.6%
"San Jose, CA - Clayton North",August 2016,"$1,005K",2%,24.1%,5,0%,-50%,8,-20%,60%,5,-37.5%,0%,29,22,4,100.4%,0%,2.3%
"San Jose, CA - Clayton North",September 2016,"$1,033K",2.8%,27.5%,4,-20%,-60%,6,-25%,-14.3%,4,-20%,-33.3%,44,15,17,99.8%,-0.6%,1.1%
"San Jose, CA - Clayton North",October 2016,$931K,-9.9%,4.7%,7,75%,40%,4,-33.3%,-42.9%,3,-25%,-25%,44,1,4,101%,1.1%,1.8%
"San Jose, CA - Clayton North",November 2016,$875K,-6%,-1.6%,6,-14.3%,20%,7,75%,16.7%,5,66.7%,25%,61,17,21,101.2%,0.3%,2.1%
"San Jose, CA - Clayton North",December 2016,$893K,2%,-6.1%,8,33.3%,-11.1%,4,-42.9%,-20%,3,-40%,0%,64,3,-17,101.9%,0.7%,-1.7%
"San Jose, CA - Commodore",January 2012,$590K,0%,8.3%,10,42.9%,233.3%,5,-16.7%,-16.7%,3,0%,-40%,78,4,-36,98.8%,-0.2%,-1.6%
"San Jose, CA - Commodore",February 2012,$515K,-12.7%,-4.9%,6,-40%,50%,4,-20%,-33.3%,3,0%,-40%,78,0,-144,99.8%,1%,-1%
"San Jose, CA - Commodore",March 2012,$563K,9.2%,4.6%,4,-33.3%,-20%,4,0%,-33.3%,1,-66.7%,-80%,67,-12,-101,99.4%,-0.4%,-1.2%
"San Jose, CA - Commodore",April 2012,$558K,-0.8%,8.9%,3,-25%,-50%,5,25%,-37.5%,4,300%,-42.9%,17,-50,-83,98.3%,-1.1%,-2.4%
"San Jose, CA - Commodore",May 2012,$584K,4.7%,9.7%,4,33.3%,-33.3%,5,0%,-44.4%,3,-25%,-40%,16,-2,-12,98.4%,0.1%,0.9%
"San Jose, CA - Commodore",June 2012,$587K,0.4%,13.9%,4,0%,-42.9%,8,60%,-38.5%,2,-33.3%,-77.8%,13,-3,-2,99.3%,0.9%,1.9%
"San Jose, CA - Commodore",July 2012,$598K,2%,8.7%,6,50%,20%,8,0%,-20%,3,50%,-66.7%,16,3,1,101.6%,2.3%,5.9%
"San Jose, CA - Commodore",August 2012,$598K,0%,28.2%,6,0%,50%,8,0%,-33.3%,1,-66.7%,-87.5%,16,0,3,104.6%,3%,4.8%
"San Jose, CA - Commodore",September 2012,$598K,0%,7%,6,0%,0%,6,-25%,-14.3%,2,100%,-75%,26,10,7,102.7%,-1.9%,1.9%
"San Jose, CA - Commodore",October 2012,$628K,4.9%,14.5%,4,-33.3%,-20%,4,-33.3%,-50%,1,-50%,-83.3%,15,-12,3,102.7%,0%,1.6%
"San Jose, CA - Commodore",November 2012,$626K,-0.2%,6.1%,7,75%,-12.5%,5,25%,-28.6%,2,100%,-66.7%,19,5,-39,98.6%,-4.1%,-0.4%
"San Jose, CA - Commodore",December 2012,$650K,3.8%,10.2%,7,0%,0%,7,40%,16.7%,2,0%,-33.3%,19,0,-55,98.7%,0.1%,-0.3%
"San Jose, CA - Commodore",January 2013,$650K,0%,10.2%,5,-28.6%,-50%,7,0%,40%,1,-50%,-66.7%,19,0,-59,98.3%,-0.5%,-0.6%
"San Jose, CA - Commodore",February 2013,$642K,-1.3%,24.6%,2,-60%,-66.7%,9,28.6%,125%,3,200%,0%,15,-5,-64,100.8%,2.5%,1%
"San Jose, CA - Commodore",March 2013,$611K,-4.8%,8.5%,4,100%,0%,9,0%,125%,2,-33.3%,100%,13,-2,-54,105.8%,5%,6.3%
"San Jose, CA - Commodore",April 2013,$615K,0.7%,10.2%,7,75%,133.3%,9,0%,80%,1,-50%,-75%,12,-1,-5,104.7%,-1.1%,6.3%
"San Jose, CA - Commodore",May 2013,$670K,8.9%,14.7%,7,0%,75%,6,-33.3%,20%,3,200%,0%,10,-2,-6,104.9%,0.2%,6.5%
"San Jose, CA - Commodore",June 2013,$730K,9%,24.5%,5,-28.6%,25%,5,-16.7%,-37.5%,3,0%,50%,9,-1,-4,102.1%,-2.7%,2.8%
"San Jose, CA - Commodore",July 2013,$743K,1.7%,24.2%,4,-20%,-33.3%,7,40%,-12.5%,2,-33.3%,-33.3%,14,5,-2,102.1%,-0.1%,0.4%
"San Jose, CA - Commodore",August 2013,$745K,0.3%,24.5%,6,50%,0%,7,0%,-12.5%,3,50%,200%,15,1,-2,102.6%,0.5%,-2%
"San Jose, CA - Commodore",September 2013,$744K,-0.1%,24.4%,5,-16.7%,-16.7%,6,-14.3%,0%,4,33.3%,100%,14,-1,-12,104.4%,1.8%,1.7%
"San Jose, CA - Commodore",October 2013,$774K,4%,23.3%,4,-20%,0%,6,0%,50%,5,25%,400%,15,1,0,103.9%,-0.5%,1.2%
"San Jose, CA - Commodore",November 2013,$803K,3.8%,28.3%,3,-25%,-57.1%,5,-16.7%,0%,4,-20%,100%,22,8,3,101.7%,-2.2%,3.1%
"San Jose, CA - Commodore",December 2013,$784K,-2.4%,20.6%,4,33.3%,-42.9%,4,-20%,-42.9%,2,-50%,0%,59,37,40,103.1%,1.5%,4.4%
"San Jose, CA - Commodore",January 2014,$720K,-8.2%,10.8%,4,0%,-20%,6,50%,-14.3%,4,100%,300%,117,58,98,100.9%,-2.2%,2.6%
"San Jose, CA - Commodore",February 2014,$675K,-6.3%,5.2%,5,25%,150%,6,0%,-33.3%,3,-25%,0%,52,-65,38,99.1%,-1.8%,-1.7%
"San Jose, CA - Commodore",March 2014,$713K,5.6%,16.7%,6,20%,50%,6,0%,-33.3%,3,0%,50%,13,-39,0,99.1%,0%,-6.6%
"San Jose, CA - Commodore",April 2014,$723K,1.4%,17.5%,6,0%,-14.3%,8,33.3%,-11.1%,8,166.7%,700%,10,-4,-3,100.4%,1.3%,-4.2%
"San Jose, CA - Commodore",May 2014,$750K,3.8%,11.9%,7,16.7%,0%,10,25%,66.7%,2,-75%,-33.3%,9,-1,-1,103.3%,2.8%,-1.6%
"San Jose, CA - Commodore",June 2014,$775K,3.3%,6.2%,9,28.6%,80%,11,10%,120%,2,0%,-33.3%,22,13,13,101.2%,-2.1%,-1%
"San Jose, CA - Commodore",July 2014,$758K,-2.3%,2%,10,11.1%,150%,4,-63.6%,-42.9%,1,-50%,-50%,23,1,9,101.5%,0.3%,-0.6%
"San Jose, CA - Commodore",August 2014,$775K,2.3%,4.1%,7,-30%,16.7%,2,-50%,-71.4%,2,100%,-33.3%,27,5,13,99.7%,-1.8%,-2.9%
"San Jose, CA - Commodore",September 2014,$670K,-13.5%,-9.9%,3,-57.1%,-40%,3,50%,-50%,3,50%,-25%,27,0,13,101.2%,1.5%,-3.1%
"San Jose, CA - Commodore",October 2014,$843K,25.7%,8.9%,2,-33.3%,-50%,3,0%,-50%,3,0%,-40%,24,-3,10,100.6%,-0.6%,-3.3%
"San Jose, CA - Commodore",November 2014,$905K,7.4%,12.7%,1,-50%,-66.7%,4,33.3%,-20%,2,-33.3%,-50%,21,-3,-1,101.9%,1.3%,0.2%
"San Jose, CA - Commodore",December 2014,$708K,-21.8%,-9.7%,3,200%,-25%,2,-50%,-50%,,,,44,23,-15,99.4%,-2.5%,-3.7%
"San Jose, CA - Commodore",January 2015,$704K,-0.6%,-2.2%,2,-33.3%,-50%,5,150%,-16.7%,2,,-50%,57,13,-60,98.1%,-1.3%,-2.8%
"San Jose, CA - Commodore",February 2015,$708K,0.6%,4.9%,3,50%,-40%,4,-20%,-33.3%,2,0%,-33.3%,44,-13,-8,100.1%,2%,1%
"San Jose, CA - Commodore",March 2015,$863K,21.9%,21.1%,3,0%,-50%,5,25%,-16.7%,,,,28,-16,15,106.1%,6%,6.9%
"San Jose, CA - Commodore",April 2015,$905K,4.9%,25.3%,7,133.3%,16.7%,7,40%,-12.5%,2,,-75%,24,-4,15,104.6%,-1.4%,4.2%
"San Jose, CA - Commodore",May 2015,$880K,-2.8%,17.3%,9,28.6%,28.6%,7,0%,-30%,1,-50%,-50%,13,-11,4,106.3%,1.7%,3%
"San Jose, CA - Commodore",June 2015,$890K,1.1%,14.8%,8,-11.1%,-11.1%,7,0%,-36.4%,,,,11,-3,-12,105.6%,-0.7%,4.4%
"San Jose, CA - Commodore",July 2015,$873K,-2%,15.2%,6,-25%,-40%,5,-28.6%,25%,2,,100%,9,-2,-14,110.1%,4.6%,8.6%
"San Jose, CA - Commodore",August 2015,$970K,11.2%,25.2%,4,-33.3%,-42.9%,5,0%,150%,2,0%,0%,11,2,-16,112.1%,2%,12.4%
"San Jose, CA - Commodore",September 2015,$980K,1%,46.3%,3,-25%,0%,7,40%,133.3%,4,100%,33.3%,11,0,-16,115.5%,3.4%,14.3%
"San Jose, CA - Commodore",October 2015,$960K,-2%,13.9%,3,0%,50%,5,-28.6%,66.7%,2,-50%,-33.3%,30,19,6,105.6%,-9.9%,5%
"San Jose, CA - Commodore",November 2015,$895K,-6.8%,-1.1%,3,0%,200%,5,0%,25%,2,0%,0%,18,-12,-3,104%,-1.6%,2.1%
"San Jose, CA - Commodore",December 2015,$895K,0%,26.4%,5,66.7%,66.7%,4,-20%,100%,2,0%,,18,0,-26,103%,-1%,3.6%
"San Jose, CA - Commodore",January 2016,$890K,-0.6%,26.4%,3,-40%,50%,3,-25%,-40%,1,-50%,-50%,18,0,-39,104.7%,1.7%,6.6%
"San Jose, CA - Commodore",February 2016,$940K,5.6%,32.8%,4,33.3%,33.3%,3,0%,-25%,2,100%,0%,17,-2,-28,102.9%,-1.9%,2.8%
"San Jose, CA - Commodore",March 2016,$985K,4.8%,14.1%,2,-50%,-33.3%,3,0%,-40%,4,100%,,17,0,-12,104.3%,1.4%,-1.8%
"San Jose, CA - Commodore",April 2016,"$1,000K",1.5%,10.5%,3,50%,-57.1%,3,0%,-57.1%,2,-50%,0%,22,6,-2,102.9%,-1.4%,-1.8%
"San Jose, CA - Commodore",May 2016,"$1,000K",0%,13.6%,1,-66.7%,-88.9%,2,-33.3%,-71.4%,1,-50%,0%,43,21,30,100.1%,-2.8%,-6.2%
"San Jose, CA - Commodore",June 2016,$965K,-3.6%,8.4%,2,100%,-75%,1,-50%,-85.7%,1,0%,,42,-2,31,99.5%,-0.6%,-6.1%
"San Jose, CA - Commodore",July 2016,$929K,-3.7%,6.5%,1,-50%,-83.3%,2,100%,-60%,1,0%,-50%,40,-2,31,98.9%,-0.6%,-11.2%
"San Jose, CA - Commodore",August 2016,$929K,0%,-4.2%,1,0%,-75%,4,100%,-20%,1,0%,-50%,40,0,29,98.9%,0%,-13.2%
"San Jose, CA - Commodore",September 2016,$883K,-5%,-9.9%,3,200%,0%,3,-25%,-57.1%,,,,15,-25,4,102.2%,3.3%,-13.3%
"San Jose, CA - Commodore",October 2016,$883K,0%,-8.1%,3,0%,0%,6,100%,20%,2,,0%,15,0,-15,102.2%,0%,-3.4%
"San Jose, CA - Commodore",November 2016,$883K,0%,-1.4%,5,66.7%,66.7%,5,-16.7%,0%,2,0%,0%,13,-2,-5,104.4%,2.2%,0.4%
"San Jose, CA - Commodore",December 2016,$910K,3.1%,1.7%,4,-20%,-20%,6,20%,50%,1,-50%,-50%,12,-1,-6,104.3%,-0.1%,1.3%
"San Jose, CA - Crossgate",January 2012,$750K,1.5%,0%,11,22.2%,22.2%,9,-10%,80%,8,-20%,60%,75,33,-11,98.2%,-0.8%,-1.1%
"San Jose, CA - Crossgate",February 2012,$775K,3.3%,4.3%,12,9.1%,33.3%,7,-22.2%,-22.2%,7,-12.5%,-12.5%,78,3,-39,97.4%,-0.8%,-1.6%
"San Jose, CA - Crossgate",March 2012,$800K,3.2%,3.6%,11,-8.3%,37.5%,10,42.9%,-28.6%,6,-14.3%,-25%,78,0,33,96.9%,-0.5%,-2.6%
"San Jose, CA - Crossgate",April 2012,$837K,4.6%,1.5%,13,18.2%,30%,13,30%,-7.1%,5,-16.7%,-37.5%,78,0,54,99.2%,2.3%,-1%
"San Jose, CA - Crossgate",May 2012,$837K,0%,-3.2%,13,0%,30%,12,-7.7%,-14.3%,4,-20%,-66.7%,32,-46,9,100.6%,1.4%,1%
"San Jose, CA - Crossgate",June 2012,$818K,-2.3%,-6.5%,13,0%,30%,8,-33.3%,-20%,3,-25%,-72.7%,19,-13,-6,101%,0.4%,2.1%
"San Jose, CA - Crossgate",July 2012,$860K,5.1%,-9.5%,9,-30.8%,80%,7,-12.5%,-50%,4,33.3%,-66.7%,14,-6,-10,100.6%,-0.4%,3.2%
"San Jose, CA - Crossgate",August 2012,$860K,0%,3%,7,-22.2%,-22.2%,6,-14.3%,-50%,3,-25%,-70%,14,0,-60,99.2%,-1.4%,2.2%
"San Jose, CA - Crossgate",September 2012,$860K,0%,6.9%,5,-28.6%,-58.3%,9,50%,-52.6%,6,100%,-64.7%,9,-5,-51,99.7%,0.5%,1.7%
"San Jose, CA - Crossgate",October 2012,$764K,-11.2%,-1.7%,6,20%,-60%,9,0%,-40%,5,-16.7%,-66.7%,19,10,-28,98.6%,-1.1%,0.4%
"San Jose, CA - Crossgate",November 2012,$792K,3.6%,4.7%,6,0%,-45.5%,10,11.1%,-33.3%,4,-20%,-73.3%,19,0,-7,100.2%,1.7%,1.2%
"San Jose, CA - Crossgate",December 2012,$888K,12.1%,20.1%,8,33.3%,-11.1%,7,-30%,-30%,4,0%,-60%,21,2,-21,100.4%,0.1%,1.4%
"San Jose, CA - Crossgate",January 2013,$895K,0.8%,19.3%,7,-12.5%,-36.4%,5,-28.6%,-44.4%,2,-50%,-75%,27,6,-48,98.8%,-1.5%,0.7%
"San Jose, CA - Crossgate",February 2013,$883K,-1.3%,13.9%,8,14.3%,-33.3%,6,20%,-14.3%,2,0%,-71.4%,23,-5,-56,99.3%,0.4%,1.9%
"San Jose, CA - Crossgate",March 2013,$855K,-3.2%,6.9%,7,-12.5%,-36.4%,10,66.7%,0%,1,-50%,-83.3%,12,-11,-66,99.1%,-0.2%,2.2%
"San Jose, CA - Crossgate",April 2013,$878K,2.6%,4.8%,12,71.4%,-7.7%,19,90%,46.2%,7,600%,40%,10,-3,-69,102.3%,3.2%,3.1%
"San Jose, CA - Crossgate",May 2013,$875K,-0.3%,4.5%,17,41.7%,30.8%,24,26.3%,100%,4,-42.9%,0%,9,-1,-23,103.3%,1%,2.7%
"San Jose, CA - Crossgate",June 2013,$908K,3.7%,10.9%,20,17.6%,53.8%,24,0%,200%,5,25%,66.7%,10,1,-10,104.2%,0.9%,3.3%
"San Jose, CA - Crossgate",July 2013,$934K,2.9%,8.6%,20,0%,122.2%,20,-16.7%,185.7%,4,-20%,0%,10,1,-4,104.2%,0%,3.6%
"San Jose, CA - Crossgate",August 2013,$934K,0%,8.6%,20,0%,185.7%,15,-25%,150%,5,25%,66.7%,10,0,-4,103.8%,-0.4%,4.6%
"San Jose, CA - Crossgate",September 2013,$900K,-3.6%,4.7%,19,-5%,280%,12,-20%,33.3%,1,-80%,-83.3%,13,3,4,103.2%,-0.6%,3.5%
"San Jose, CA - Crossgate",October 2013,$889K,-1.2%,16.4%,16,-15.8%,166.7%,10,-16.7%,11.1%,2,100%,-60%,16,3,-4,103.7%,0.5%,5.2%
"San Jose, CA - Crossgate",November 2013,$891K,0.2%,12.6%,11,-31.3%,83.3%,7,-30%,-30%,1,-50%,-75%,16,1,-3,104.2%,0.5%,3.9%
"San Jose, CA - Crossgate",December 2013,$890K,-0.1%,0.3%,9,-18.2%,12.5%,4,-42.9%,-42.9%,1,0%,-75%,15,-1,-6,102.9%,-1.3%,2.5%
"San Jose, CA - Crossgate",January 2014,$973K,9.3%,8.7%,4,-55.6%,-42.9%,1,-75%,-80%,1,0%,-50%,10,-5,-17,102.4%,-0.6%,3.5%
"San Jose, CA - Crossgate",February 2014,$912K,-6.3%,3.3%,3,-25%,-62.5%,5,400%,-16.7%,2,100%,0%,13,3,-10,100.9%,-1.4%,1.6%
"San Jose, CA - Crossgate",March 2014,$990K,8.5%,15.8%,7,133.3%,0%,9,80%,-10%,4,100%,300%,9,-4,-3,106.2%,5.3%,7.1%
"San Jose, CA - Crossgate",April 2014,$953K,-3.8%,8.5%,10,42.9%,-16.7%,13,44.4%,-31.6%,2,-50%,-71.4%,10,1,1,105.3%,-0.9%,3%
"San Jose, CA - Crossgate",May 2014,"$1,000K",5%,14.3%,15,50%,-11.8%,18,38.5%,-25%,3,50%,-25%,10,0,1,107.7%,2.4%,4.4%
"San Jose, CA - Crossgate",June 2014,"$1,102K",10.2%,21.4%,17,13.3%,-15%,19,5.6%,-20.8%,5,66.7%,0%,12,2,3,108.6%,0.9%,4.4%
"San Jose, CA - Crossgate",July 2014,"$1,102K",0%,18%,17,0%,-15%,18,-5.3%,-10%,3,-40%,-25%,10,-2,0,109.3%,0.7%,5.1%
"San Jose, CA - Crossgate",August 2014,"$1,102K",0%,18%,19,11.8%,-5%,12,-33.3%,-20%,2,-33.3%,-60%,12,2,2,105.2%,-4.1%,1.4%
"San Jose, CA - Crossgate",September 2014,"$1,113K",1%,23.6%,12,-36.8%,-36.8%,8,-33.3%,-33.3%,1,-50%,0%,14,2,1,102.6%,-2.6%,-0.6%
"San Jose, CA - Crossgate",October 2014,"$1,113K",0%,25.1%,10,-16.7%,-37.5%,12,50%,20%,6,500%,200%,14,0,-2,101.4%,-1.2%,-2.3%
"San Jose, CA - Crossgate",November 2014,"$1,035K",-7%,16.2%,7,-30%,-36.4%,12,0%,71.4%,4,-33.3%,300%,20,7,4,101.5%,0%,-2.7%
"San Jose, CA - Crossgate",December 2014,"$1,192K",15.1%,33.9%,8,14.3%,-11.1%,12,0%,200%,2,-50%,100%,24,4,9,100.5%,-1%,-2.4%
"San Jose, CA - Crossgate",January 2015,"$1,192K",0%,22.5%,8,0%,100%,8,-33.3%,700%,3,50%,200%,24,0,14,100.2%,-0.3%,-2.2%
"San Jose, CA - Crossgate",February 2015,"$1,290K",8.3%,41.4%,7,-12.5%,133.3%,7,-12.5%,40%,3,0%,50%,19,-5,6,100.6%,0.4%,-0.3%
"San Jose, CA - Crossgate",March 2015,"$1,240K",-3.9%,25.3%,9,28.6%,28.6%,13,85.7%,44.4%,3,0%,-25%,17,-2,8,106.3%,5.6%,0.1%
"San Jose, CA - Crossgate",April 2015,"$1,155K",-6.9%,21.3%,11,22.2%,10%,13,0%,0%,5,66.7%,150%,25,8,15,104.2%,-2.1%,-1.1%
"San Jose, CA - Crossgate",May 2015,"$1,153K",-0.2%,15.3%,10,-9.1%,-33.3%,17,30.8%,-5.6%,8,60%,166.7%,27,2,17,107.2%,3%,-0.5%
"San Jose, CA - Crossgate",June 2015,"$1,215K",5.4%,10.3%,10,0%,-41.2%,14,-17.6%,-26.3%,5,-37.5%,0%,19,-8,7,106.7%,-0.5%,-1.9%
"San Jose, CA - Crossgate",July 2015,"$1,280K",5.3%,16.2%,13,30%,-23.5%,16,14.3%,-11.1%,5,0%,66.7%,10,-9,0,108.8%,2.1%,-0.5%
"San Jose, CA - Crossgate",August 2015,"$1,254K",-2%,13.8%,16,23.1%,-15.8%,16,0%,33.3%,4,-20%,100%,16,6,4,106.4%,-2.4%,1.2%
"San Jose, CA - Crossgate",September 2015,"$1,240K",-1.1%,11.5%,15,-6.3%,25%,15,-6.3%,87.5%,4,0%,300%,37,21,24,105.5%,-0.9%,2.9%
"San Jose, CA - Crossgate",October 2015,"$1,202K",-3.1%,8%,12,-20%,20%,10,-33.3%,-16.7%,2,-50%,-66.7%,26,-11,13,105.4%,-0.1%,4%
"San Jose, CA - Crossgate",November 2015,"$1,168K",-2.8%,12.8%,8,-33.3%,14.3%,7,-30%,-41.7%,3,50%,-25%,23,-4,3,106.5%,1%,5%
"San Jose, CA - Crossgate",December 2015,"$1,090K",-6.6%,-8.5%,6,-25%,-25%,5,-28.6%,-58.3%,2,-33.3%,0%,23,0,-1,105.5%,-1%,5%
"San Jose, CA - Crossgate",January 2016,"$1,000K",-8.3%,-16.1%,5,-16.7%,-37.5%,7,40%,-12.5%,4,100%,33.3%,35,13,12,106%,0.5%,5.8%
"San Jose, CA - Crossgate",February 2016,"$1,117K",11.7%,-13.4%,6,20%,-14.3%,7,0%,0%,4,0%,33.3%,35,0,16,102.7%,-3.3%,2.1%
"San Jose, CA - Crossgate",March 2016,"$1,253K",12.1%,1%,8,33.3%,-11.1%,11,57.1%,-15.4%,5,25%,66.7%,19,-16,2,105%,2.4%,-1.2%
"San Jose, CA - Crossgate",April 2016,"$1,235K",-1.4%,6.9%,10,25%,-9.1%,12,9.1%,-7.7%,6,20%,20%,21,2,-4,102.7%,-2.4%,-1.5%
"San Jose, CA - Crossgate",May 2016,"$1,220K",-1.2%,5.9%,9,-10%,-10%,12,0%,-29.4%,3,-50%,-62.5%,18,-3,-9,106.7%,4%,-0.5%
"San Jose, CA - Crossgate",June 2016,"$1,220K",0%,0.4%,11,22.2%,10%,8,-33.3%,-42.9%,2,-33.3%,-60%,25,7,6,104.8%,-1.9%,-1.9%
"San Jose, CA - Crossgate",July 2016,"$1,258K",3.1%,-1.8%,8,-27.3%,-38.5%,11,37.5%,-31.3%,7,250%,40%,20,-6,10,105.8%,1%,-3%
"San Jose, CA - Crossgate",August 2016,"$1,283K",2%,2.3%,8,0%,-50%,11,0%,-31.3%,5,-28.6%,25%,27,8,11,102.6%,-3.3%,-3.9%
"San Jose, CA - Crossgate",September 2016,"$1,210K",-5.7%,-2.4%,6,-25%,-60%,14,27.3%,-6.7%,5,0%,25%,27,0,-10,98.9%,-3.7%,-6.7%
"San Jose, CA - Crossgate",October 2016,"$1,234K",1.9%,2.7%,8,33.3%,-33.3%,10,-28.6%,0%,4,-20%,100%,26,-1,0,98.7%,-0.1%,-6.7%
"San Jose, CA - Crossgate",November 2016,"$1,226K",-0.6%,5%,8,0%,0%,8,-20%,14.3%,3,-25%,0%,39,13,17,98.1%,-0.6%,-8.4%
"San Jose, CA - Crossgate",December 2016,"$1,219K",-0.6%,11.8%,6,-25%,0%,5,-37.5%,0%,1,-66.7%,-50%,41,2,19,99.2%,1.1%,-6.3%
"San Jose, CA - Cypress-Jurdo",January 2012,$480K,0%,-9.4%,5,0%,66.7%,3,-40%,-40%,2,-33.3%,-60%,9,0,0,99.1%,-1.1%,-1.7%
"San Jose, CA - Cypress-Jurdo",February 2012,$500K,4.1%,-5.8%,6,20%,100%,3,0%,-25%,,,,11,2,2,99.1%,0.1%,-10.1%
"San Jose, CA - Cypress-Jurdo",March 2012,$520K,4.1%,-6.6%,5,-16.7%,66.7%,3,0%,-57.1%,1,,-66.7%,15,5,-2,98.9%,-0.2%,-9.8%
"San Jose, CA - Cypress-Jurdo",April 2012,$550K,5.8%,2.1%,3,-40%,50%,2,-33.3%,-60%,,,,15,0,-15,100%,1.1%,-11.8%
"San Jose, CA - Cypress-Jurdo",May 2012,$714K,29.8%,15.2%,3,0%,0%,3,50%,-62.5%,2,,-50%,32,17,-10,103.5%,3.5%,5.2%
"San Jose, CA - Cypress-Jurdo",June 2012,$590K,-17.4%,0%,3,0%,-25%,2,-33.3%,-81.8%,,,,83,51,71,103.3%,-0.2%,5.3%
"San Jose, CA - Cypress-Jurdo",July 2012,$610K,3.4%,3.4%,5,66.7%,-16.7%,3,50%,-72.7%,,,,21,-62,9,104.3%,1%,3.8%
"San Jose, CA - Cypress-Jurdo",August 2012,$624K,2.3%,3.1%,4,-20%,-63.6%,3,0%,-62.5%,1,,-50%,10,-11,-4,102.9%,-1.4%,2%
"San Jose, CA - Cypress-Jurdo",September 2012,$692K,11%,13.8%,4,0%,-55.6%,3,0%,-40%,,,,9,-2,-6,103.7%,0.8%,2.2%
"San Jose, CA - Cypress-Jurdo",October 2012,$650K,-6.1%,7.4%,3,-25%,-66.7%,2,-33.3%,-66.7%,,,,19,11,-21,102.7%,-1%,2.5%
"San Jose, CA - Cypress-Jurdo",November 2012,$699K,7.5%,45.5%,2,-33.3%,-33.3%,1,-50%,-85.7%,1,,-75%,24,5,9,104.1%,1.4%,4.1%
"San Jose, CA - Cypress-Jurdo",December 2012,$650K,-6.9%,35.4%,1,-50%,-80%,2,100%,-60%,,,,40,17,31,105.2%,1.1%,5.1%
"San Jose, CA - Cypress-Jurdo",January 2013,$725K,11.5%,51%,1,0%,-80%,2,0%,-33.3%,,,,9,-31,0,103.7%,-1.5%,4.7%
"San Jose, CA - Cypress-Jurdo",February 2013,$640K,-11.7%,28.1%,2,100%,-66.7%,1,-50%,-66.7%,,,,13,4,2,104.2%,0.5%,5.1%
"San Jose, CA - Cypress-Jurdo",March 2013,$640K,0%,23.1%,2,0%,-60%,2,100%,-33.3%,1,,0%,13,0,-3,104.2%,0%,5.3%
"San Jose, CA - Cypress-Jurdo",April 2013,$645K,0.8%,17.3%,2,0%,-33.3%,4,100%,100%,1,0%,,13,0,-3,104.9%,0.6%,4.9%
"San Jose, CA - Cypress-Jurdo",May 2013,$743K,15.1%,4%,4,100%,33.3%,5,25%,66.7%,,,,10,-3,-22,105.6%,0.8%,2.1%
"San Jose, CA - Cypress-Jurdo",June 2013,$743K,0%,25.8%,4,0%,33.3%,6,20%,200%,2,,,10,0,-73,105.6%,0%,2.3%
"San Jose, CA - Cypress-Jurdo",July 2013,$697K,-6.1%,14.3%,5,25%,0%,4,-33.3%,33.3%,1,-50%,,11,1,-10,103.4%,-2.2%,-0.9%
"San Jose, CA - Cypress-Jurdo",August 2013,$697K,0%,11.7%,3,-40%,-25%,4,0%,33.3%,1,0%,0%,67,56,57,99.2%,-4.2%,-3.7%
"San Jose, CA - Cypress-Jurdo",September 2013,$697K,0%,0.7%,3,0%,-25%,1,-75%,-66.7%,1,0%,,67,0,59,99.2%,0%,-4.5%
"San Jose, CA - Cypress-Jurdo",October 2013,$820K,17.6%,26.2%,1,-66.7%,-66.7%,2,100%,0%,1,0%,,71,4,52,97.9%,-1.3%,-4.9%
"San Jose, CA - Cypress-Jurdo",December 2013,$727K,,11.8%,2,,100%,3,,50%,,,,26,,-15,97.5%,,-7.6%
"San Jose, CA - Cypress-Jurdo",January 2014,$851K,17.1%,17.4%,4,100%,300%,3,0%,50%,,,,20,-6,11,103.4%,5.8%,-0.3%
"San Jose, CA - Cypress-Jurdo",February 2014,$851K,0%,33%,4,0%,100%,3,0%,200%,,,,20,0,8,103.4%,0%,-0.8%
"San Jose, CA - Cypress-Jurdo",March 2014,$830K,-2.5%,29.6%,4,0%,100%,4,33.3%,100%,,,,10,-10,-3,110.6%,7.2%,6.3%
"San Jose, CA - Cypress-Jurdo",April 2014,$760K,-8.4%,17.8%,3,-25%,50%,5,25%,25%,2,,100%,12,2,-1,110.1%,-0.5%,5.2%
