Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY 
"Seattle, WA metro area",March 2015,$394K,-4.4%,14.2%,47,34.3%,-9.6%,77,63.8%,30.5%,133,0.8%,-19.9%,63,3,28,97.3%,-0.9%,0.6%
"Seattle, WA metro area",April 2015,$484K,22.8%,21.6%,47,0%,11.9%,62,-19.5%,0%,127,-4.5%,-17.5%,12,-51,-20,100.3%,3%,0.6%
"Seattle, WA metro area",May 2015,$514K,6.1%,22.8%,56,19.1%,14.3%,74,19.4%,-8.6%,152,19.7%,-5.6%,16,4,-11,99.2%,-1.2%,-0.2%
"Seattle, WA metro area",June 2015,$475K,-7.5%,18.3%,55,-1.8%,19.6%,84,13.5%,18.3%,154,1.3%,-8.3%,16,0,-6,99.7%,0.6%,1.9%
"Seattle, WA metro area",July 2015,$473K,-0.5%,7.4%,50,-9.1%,0%,71,-15.5%,-12.3%,146,-5.2%,-26.3%,25,9,3,100.4%,0.6%,0.8%
"Seattle, WA metro area",August 2015,$550K,16.4%,41%,58,16%,26.1%,63,-11.3%,-6%,155,6.2%,-23.6%,10,-15,-16,100.8%,0.4%,3.8%
"Seattle, WA metro area",September 2015,$390K,-29.1%,1.4%,33,-43.1%,-34%,59,-6.3%,-10.6%,155,0%,-24.4%,22,12,-17,99.3%,-1.5%,1.8%
"Seattle, WA metro area",October 2015,$450K,15.4%,-1.4%,45,36.4%,18.4%,41,-30.5%,-37.9%,141,-9%,-32.2%,33,11,-2,98.4%,-0.8%,-1.2%
"Seattle, WA metro area",November 2015,$430K,-4.4%,2.6%,33,-26.7%,-28.3%,42,2.4%,-4.5%,130,-7.8%,-26.6%,13,-20,-13,99.8%,1.3%,2.1%
"Seattle, WA metro area",December 2015,$404K,-6%,-5.5%,43,30.3%,0%,15,-64.3%,-37.5%,98,-24.6%,-34.2%,36,23,-11,97.6%,-2.2%,-1.5%
"Seattle, WA metro area",January 2016,$458K,13.2%,-3.7%,42,-2.3%,13.5%,43,186.7%,-2.3%,93,-5.1%,-32.6%,53,17,25,96.7%,-0.8%,-0.3%
"Seattle, WA metro area",February 2016,$340K,-25.7%,-17.5%,24,-42.9%,-31.4%,50,16.3%,6.4%,89,-4.3%,-32.6%,38,-15,-22,102.5%,5.7%,4.3%
"Seattle, WA metro area",March 2016,$430K,26.5%,9.1%,53,120.8%,12.8%,74,48%,-3.9%,107,20.2%,-19.5%,20,-18,-43,98.9%,-3.6%,1.6%
"Seattle, WA metro area",April 2016,$472K,9.7%,-2.6%,43,-18.9%,-8.5%,91,23%,46.8%,132,23.4%,3.9%,26,6,14,100.6%,1.6%,0.2%
"Seattle, WA metro area",May 2016,$453K,-3.9%,-11.8%,57,32.6%,1.8%,74,-18.7%,0%,143,8.3%,-5.9%,10,-16,-6,102.2%,1.7%,3%
"Seattle, WA metro area",June 2016,$505K,11.5%,6.3%,51,-10.5%,-7.3%,57,-23%,-32.1%,118,-17.5%,-23.4%,16,6,0,100.4%,-1.9%,0.6%
"Seattle, WA metro area",July 2016,$480K,-5%,1.6%,56,9.8%,12%,63,10.5%,-11.3%,121,2.5%,-17.1%,16,0,-9,98.8%,-1.6%,-1.6%
"Seattle, WA metro area",August 2016,$491K,2.3%,-10.7%,66,17.9%,13.8%,69,9.5%,9.5%,117,-3.3%,-24.5%,28,12,18,98.2%,-0.6%,-2.5%
"Seattle, WA metro area",September 2016,$445K,-9.4%,14.1%,45,-31.8%,36.4%,65,-5.8%,10.2%,107,-8.5%,-31%,15,-13,-7,99.2%,1%,0%
"Seattle, WA metro area",October 2016,$552K,24%,22.7%,54,20%,20%,44,-32.3%,7.3%,86,-19.6%,-39%,11,-4,-22,100.3%,1%,1.8%
"Seattle, WA metro area",November 2016,$568K,2.8%,32%,48,-11.1%,45.5%,27,-38.6%,-35.7%,67,-22.1%,-48.5%,17,6,4,99.3%,-1%,-0.4%
"Seattle, WA metro area",December 2016,$560K,-1.3%,38.6%,43,-10.4%,0%,20,-25.9%,33.3%,49,-26.9%,-50%,28,11,-8,98.3%,-1.1%,0.7%
"Washington, DC metro area",January 2009,$275K,,,4,,,31,,,,,,,,,83.5%,,
"Washington, DC metro area",February 2009,$265K,-3.5%,,3,-25%,,34,9.7%,,55,,,,,,95.8%,12.3%,
"Washington, DC metro area",March 2009,$210K,-20.8%,,9,200%,,40,17.6%,,86,56.4%,,9,,,96.8%,1%,
"Washington, DC metro area",April 2009,$270K,28.6%,,7,-22.2%,,38,-5%,,111,29.1%,,29,20,,97.8%,1%,
"Washington, DC metro area",May 2009,$275K,1.9%,,5,-28.6%,,26,-31.6%,,117,5.4%,,40,11,,93.7%,-4.1%,
"Washington, DC metro area",June 2009,$285K,3.6%,,11,120%,,24,-7.7%,,116,-0.9%,,56,16,,95.8%,2.1%,
"Washington, DC metro area",July 2009,$360K,26.2%,,15,36.4%,,26,8.3%,,128,10.3%,,68,12,,93.2%,-2.6%,
"Washington, DC metro area",August 2009,$179K,-50.3%,,18,20%,,35,34.6%,,144,12.5%,,65,-3,,91%,-2.3%,
"Washington, DC metro area",September 2009,$155K,-13.1%,,8,-55.6%,,33,-5.7%,,154,6.9%,,96,31,,105.8%,14.8%,
"Washington, DC metro area",October 2009,$225K,44.8%,,15,87.5%,,33,0%,,153,-0.6%,,141,45,,90.8%,-15%,
"Washington, DC metro area",November 2009,$230K,2.2%,,12,-20%,,33,0%,,159,3.9%,,90,-51,,94.8%,4.1%,
"Washington, DC metro area",December 2009,$138K,-40.2%,,18,50%,,25,-24.2%,,157,-1.3%,,99,9,,92.6%,-2.2%,
"Washington, DC metro area",January 2010,$128K,-7.3%,-53.6%,8,-55.6%,100%,39,56%,25.8%,154,-1.9%,,127,28,,94.6%,2%,11.1%
"Washington, DC metro area",February 2010,$172K,34.9%,-35.1%,6,-25%,100%,24,-38.5%,-29.4%,151,-1.9%,174.5%,99,-28,,95.9%,1.3%,0.1%
"Washington, DC metro area",March 2010,$173K,0.5%,-17.7%,16,166.7%,77.8%,45,87.5%,12.5%,155,2.6%,80.2%,117,18,108,98.1%,2.2%,1.3%
"Washington, DC metro area",April 2010,$150K,-13.2%,-44.4%,13,-18.8%,85.7%,33,-26.7%,-13.2%,147,-5.2%,32.4%,132,15,103,91.8%,-6.4%,-6.1%
"Washington, DC metro area",May 2010,$250K,66.7%,-9.1%,21,61.5%,320%,40,21.2%,53.8%,146,-0.7%,24.8%,53,-79,13,96.4%,4.7%,2.7%
"Washington, DC metro area",June 2010,$165K,-34%,-42.1%,18,-14.3%,63.6%,53,32.5%,120.8%,163,11.6%,40.5%,108,55,52,100.5%,4.1%,4.7%
"Washington, DC metro area",July 2010,$250K,51.5%,-30.5%,15,-16.7%,0%,21,-60.4%,-19.2%,145,-11%,13.3%,29,-79,-39,95.1%,-5.4%,1.9%
"Washington, DC metro area",August 2010,$242K,-3.3%,35.3%,20,33.3%,11.1%,30,42.9%,-14.3%,145,0%,0.7%,40,11,-25,96.8%,1.7%,5.8%
"Washington, DC metro area",September 2010,$300K,24%,93.1%,19,-5%,137.5%,27,-10%,-18.2%,129,-11%,-16.2%,49,9,-47,93.9%,-2.9%,-11.9%
"Washington, DC metro area",October 2010,$282K,-6.2%,25.1%,20,5.3%,33.3%,35,29.6%,6.1%,134,3.9%,-12.4%,111,62,-30,95.2%,1.3%,4.4%
"Washington, DC metro area",November 2010,$222K,-21.3%,-3.7%,12,-40%,0%,23,-34.3%,-30.3%,122,-9%,-23.3%,97,-14,7,102.7%,7.5%,7.9%
"Washington, DC metro area",December 2010,$169K,-23.5%,23.3%,24,100%,33.3%,25,8.7%,0%,116,-4.9%,-26.1%,15,-82,-84,98.3%,-4.4%,5.6%
"Washington, DC metro area",January 2011,$238K,40.1%,86.3%,16,-33.3%,100%,22,-12%,-43.6%,96,-17.2%,-37.7%,138,123,11,92.6%,-5.7%,-2%
"Washington, DC metro area",February 2011,$284K,19.4%,64.8%,16,0%,166.7%,21,-4.5%,-12.5%,95,-1%,-37.1%,92,-46,-7,95.2%,2.6%,-0.8%
"Washington, DC metro area",March 2011,$190K,-33%,9.9%,25,56.3%,56.3%,32,52.4%,-28.9%,102,7.4%,-34.2%,109,17,-8,94.8%,-0.4%,-3.3%
"Washington, DC metro area",April 2011,$230K,21.1%,53.3%,15,-40%,15.4%,24,-25%,-27.3%,93,-8.8%,-36.7%,93,-16,-39,99.2%,4.4%,7.5%
"Washington, DC metro area",May 2011,$196K,-15%,-21.8%,20,33.3%,-4.8%,27,12.5%,-32.5%,88,-5.4%,-39.7%,71,-22,18,102.4%,3.2%,6%
"Washington, DC metro area",June 2011,$176K,-10.3%,6.4%,14,-30%,-22.2%,25,-7.4%,-52.8%,91,3.4%,-44.2%,51,-20,-57,102.1%,-0.3%,1.6%
"Washington, DC metro area",July 2011,$235K,33.9%,-6%,15,7.1%,0%,33,32%,57.1%,90,-1.1%,-37.9%,79,28,50,102.3%,0.1%,7.1%
"Washington, DC metro area",August 2011,$225K,-4.3%,-7%,11,-26.7%,-45%,20,-39.4%,-33.3%,87,-3.3%,-40%,91,12,51,95.2%,-7.1%,-1.6%
"Washington, DC metro area",September 2011,$275K,22.2%,-8.3%,11,0%,-42.1%,29,45%,7.4%,99,13.8%,-23.3%,108,17,59,95.7%,0.5%,1.8%
"Washington, DC metro area",October 2011,$241K,-12.3%,-14.4%,16,45.5%,-20%,27,-6.9%,-22.9%,98,-1%,-26.9%,37,-71,-74,97.5%,1.8%,2.3%
"Washington, DC metro area",November 2011,$360K,49.3%,62.5%,14,-12.5%,16.7%,15,-44.4%,-34.8%,91,-7.1%,-25.4%,27,-10,-70,98%,0.5%,-4.7%
"Washington, DC metro area",December 2011,$277K,-23.2%,63.1%,17,21.4%,-29.2%,30,100%,20%,92,1.1%,-20.7%,31,4,16,95.1%,-2.9%,-3.2%
"Washington, DC metro area",January 2012,$242K,-12.7%,1.7%,11,-35.3%,-31.3%,27,-10%,22.7%,87,-5.4%,-9.4%,99,68,-39,101%,5.9%,8.4%
"Washington, DC metro area",February 2012,$170K,-29.6%,-40%,10,-9.1%,-37.5%,21,-22.2%,0%,87,0%,-8.4%,52,-47,-40,96.9%,-4%,1.8%
"Washington, DC metro area",March 2012,$303K,77.9%,59.2%,20,100%,-20%,31,47.6%,-3.1%,89,2.3%,-12.7%,66,14,-43,90.4%,-6.6%,-4.4%
"Washington, DC metro area",April 2012,$340K,12.4%,47.8%,12,-40%,-20%,21,-32.3%,-12.5%,90,1.1%,-3.2%,21,-45,-72,96.1%,5.8%,-3.1%
"Washington, DC metro area",May 2012,$300K,-11.7%,53.6%,18,50%,-10%,22,4.8%,-18.5%,79,-12.2%,-10.2%,73,52,2,100.1%,3.9%,-2.3%
"Washington, DC metro area",June 2012,$300K,-0.1%,70.9%,9,-50%,-35.7%,21,-4.5%,-16%,80,1.3%,-12.1%,71,-2,20,94.8%,-5.2%,-7.3%
"Washington, DC metro area",July 2012,$345K,15%,46.8%,21,133.3%,40%,23,9.5%,-30.3%,74,-7.5%,-17.8%,56,-15,-23,99.1%,4.3%,-3.1%
"Washington, DC metro area",August 2012,$280K,-18.8%,24.4%,15,-28.6%,36.4%,19,-17.4%,-5%,76,2.7%,-12.6%,150,94,59,94.2%,-4.9%,-0.9%
"Washington, DC metro area",September 2012,$385K,37.5%,40%,11,-26.7%,0%,30,57.9%,3.4%,84,10.5%,-15.2%,27,-123,-81,92.8%,-1.4%,-2.9%
"Washington, DC metro area",October 2012,$236K,-38.7%,-2.1%,7,-36.4%,-56.3%,20,-33.3%,-25.9%,76,-9.5%,-22.4%,83,56,46,97%,4.2%,-0.4%
"Washington, DC metro area",November 2012,$345K,46.2%,-4.2%,16,128.6%,14.3%,14,-30%,-6.7%,73,-3.9%,-19.8%,31,-52,4,98.1%,1%,0.1%
"Washington, DC metro area",December 2012,$290K,-15.9%,4.9%,17,6.3%,0%,24,71.4%,-20%,68,-6.8%,-26.1%,132,101,101,93.6%,-4.4%,-1.5%
"Washington, DC metro area",January 2013,$320K,10.3%,32.5%,17,0%,54.5%,25,4.2%,-7.4%,61,-10.3%,-29.9%,42,-90,-57,98.6%,5%,-2.4%
"Washington, DC metro area",February 2013,$312K,-2.5%,83.5%,6,-64.7%,-40%,22,-12%,4.8%,63,3.3%,-27.6%,80,38,28,94.3%,-4.3%,-2.6%
"Washington, DC metro area",March 2013,$293K,-6.3%,-3.3%,14,133.3%,-30%,26,18.2%,-16.1%,65,3.2%,-27%,49,-31,-17,99.4%,5.1%,9%
"Washington, DC metro area",April 2013,$325K,11.1%,-4.4%,11,-21.4%,-8.3%,22,-15.4%,4.8%,61,-6.2%,-32.2%,53,4,32,96.4%,-3%,0.2%
"Washington, DC metro area",May 2013,$400K,22.9%,33%,15,36.4%,-16.7%,41,86.4%,86.4%,67,9.8%,-15.2%,21,-32,-52,99.9%,3.5%,-0.2%
"Washington, DC metro area",June 2013,$335K,-16.1%,11.7%,19,26.7%,111.1%,24,-41.5%,14.3%,65,-3%,-18.8%,40,19,-31,94.1%,-5.8%,-0.7%
"Washington, DC metro area",July 2013,$335K,0%,-2.9%,19,0%,-9.5%,32,33.3%,39.1%,70,7.7%,-5.4%,52,12,-4,101%,6.9%,1.9%
"Washington, DC metro area",August 2013,$275K,-17.9%,-1.8%,21,10.5%,40%,21,-34.4%,10.5%,77,10%,1.3%,31,-21,-119,97.8%,-3.2%,3.5%
"Washington, DC metro area",September 2013,$320K,16.2%,-17%,18,-14.3%,63.6%,25,19%,-16.7%,68,-11.7%,-19%,35,4,8,99.1%,1.4%,6.3%
"Washington, DC metro area",October 2013,$260K,-18.6%,10.2%,15,-16.7%,114.3%,22,-12%,10%,71,4.4%,-6.6%,44,9,-39,96.1%,-3%,-0.9%
"Washington, DC metro area",November 2013,$309K,18.8%,-10.5%,15,0%,-6.3%,26,18.2%,85.7%,80,12.7%,9.6%,50,6,19,102%,5.9%,4%
"Washington, DC metro area",December 2013,$344K,11.5%,18.7%,22,46.7%,29.4%,19,-26.9%,-20.8%,70,-12.5%,2.9%,26,-24,-106,98.7%,-3.4%,5%
"Washington, DC metro area",January 2014,$324K,-5.9%,1.3%,14,-36.4%,-17.6%,19,0%,-24%,63,-10%,3.3%,25,-1,-17,91.9%,-6.7%,-6.7%
"Washington, DC metro area",February 2014,$377K,16.4%,20.8%,13,-7.1%,116.7%,24,26.3%,9.1%,66,4.8%,4.8%,57,32,-23,95.9%,4%,1.6%
"Washington, DC metro area",March 2014,$306K,-18.9%,4.6%,11,-15.4%,-21.4%,21,-12.5%,-19.2%,65,-1.5%,0%,42,-15,-7,95.8%,-0.1%,-3.6%
"Washington, DC metro area",April 2014,$350K,14.4%,7.7%,19,72.7%,72.7%,17,-19%,-22.7%,71,9.2%,16.4%,28,-14,-25,98.4%,2.6%,2%
"Washington, DC metro area",May 2014,$290K,-17.1%,-27.4%,13,-31.6%,-13.3%,25,47.1%,-39%,69,-2.8%,3%,71,43,50,89.7%,-8.7%,-10.2%
"Washington, DC metro area",June 2014,$399K,37.6%,19.1%,16,23.1%,-15.8%,30,20%,25%,74,7.2%,13.8%,34,-37,-6,100.1%,10.4%,5.9%
"Washington, DC metro area",July 2014,$335K,-16%,0%,9,-43.8%,-52.6%,35,16.7%,9.4%,88,18.9%,25.7%,89,55,37,97.7%,-2.4%,-3.3%
"Washington, DC metro area",August 2014,$444K,32.4%,61.3%,13,44.4%,-38.1%,32,-8.6%,52.4%,93,5.7%,20.8%,12,-77,-19,101.1%,3.4%,3.3%
"Washington, DC metro area",September 2014,$414K,-6.7%,29.6%,16,23.1%,-11.1%,21,-34.4%,-16%,92,-1.1%,35.3%,29,17,-6,96.2%,-4.8%,-2.9%
"Washington, DC metro area",October 2014,$398K,-4%,52.9%,14,-12.5%,-6.7%,25,19%,13.6%,98,6.5%,38%,17,-12,-27,97.4%,1.2%,1.3%
"Washington, DC metro area",November 2014,$335K,-15.7%,8.5%,11,-21.4%,-26.7%,19,-24%,-26.9%,87,-11.2%,8.7%,45,28,-5,93.1%,-4.3%,-8.9%
"Washington, DC metro area",December 2014,$339K,1.2%,-1.5%,24,118.2%,9.1%,24,26.3%,26.3%,85,-2.3%,21.4%,50,5,24,96.4%,3.3%,-2.2%
"Washington, DC metro area",January 2015,$393K,15.9%,21.3%,17,-29.2%,21.4%,27,12.5%,42.1%,81,-4.7%,28.6%,21,-29,-4,100.9%,4.5%,9%
"Washington, DC metro area",February 2015,$448K,13.9%,18.8%,12,-29.4%,-7.7%,23,-14.8%,-4.2%,70,-13.6%,6.1%,121,100,64,95.9%,-5%,0%
"Washington, DC metro area",March 2015,$372K,-16.9%,21.6%,21,75%,90.9%,26,13%,23.8%,66,-5.7%,1.5%,34,-87,-8,95.8%,-0.2%,0%
"Washington, DC metro area",April 2015,$490K,31.7%,40%,15,-28.6%,-21.1%,31,19.2%,82.4%,62,-6.1%,-12.7%,31,-3,3,95.8%,0.1%,-2.6%
"Washington, DC metro area",May 2015,$435K,-11.2%,50%,26,73.3%,100%,50,61.3%,100%,78,25.8%,13%,103,72,32,95.7%,-0.1%,6%
"Washington, DC metro area",June 2015,$363K,-16.7%,-9.1%,32,23.1%,100%,34,-32%,13.3%,79,1.3%,6.8%,38,-65,4,95%,-0.7%,-5%
"Washington, DC metro area",July 2015,$499K,37.7%,49%,27,-15.6%,200%,32,-5.9%,-8.6%,85,7.6%,-3.4%,34,-4,-55,99.9%,4.9%,2.2%
"Washington, DC metro area",August 2015,$421K,-15.6%,-5%,21,-22.2%,61.5%,30,-6.3%,-6.3%,87,2.4%,-6.5%,63,29,51,97.7%,-2.2%,-3.4%
"Washington, DC metro area",September 2015,$438K,4%,5.8%,14,-33.3%,-12.5%,29,-3.3%,38.1%,83,-4.6%,-9.8%,47,-16,18,99.1%,1.4%,2.9%
"Washington, DC metro area",October 2015,$376K,-14.2%,-5.4%,21,50%,50%,36,24.1%,44%,87,4.8%,-11.2%,66,19,49,97.7%,-1.4%,0.3%
"Washington, DC metro area",November 2015,$360K,-4.4%,7.3%,22,4.8%,100%,32,-11.1%,68.4%,90,3.4%,3.4%,39,-27,-6,99.3%,1.6%,6.2%
"Washington, DC metro area",December 2015,$430K,19.6%,26.8%,23,4.5%,-4.2%,16,-50%,-33.3%,84,-6.7%,-1.2%,41,2,-9,98%,-1.4%,1.5%
"Washington, DC metro area",January 2016,$400K,-7%,1.7%,19,-17.4%,11.8%,40,150%,48.1%,84,0%,3.7%,26,-15,5,98.4%,0.5%,-2.5%
"Washington, DC metro area",February 2016,$408K,2.2%,-8.8%,22,15.8%,83.3%,27,-32.5%,17.4%,81,-3.6%,15.7%,103,77,-18,98.4%,-0.1%,2.5%
"Washington, DC metro area",March 2016,$355K,-13.1%,-4.6%,17,-22.7%,-19%,44,63%,69.2%,80,-1.2%,21.2%,48,-55,14,99%,0.6%,3.3%
"Washington, DC metro area",April 2016,$410K,15.5%,-16.3%,27,58.8%,80%,20,-54.5%,-35.5%,77,-3.8%,24.2%,47,-1,16,96.4%,-2.6%,0.6%
"Washington, DC metro area",May 2016,$381K,-7%,-12.3%,26,-3.7%,0%,36,80%,-28%,81,5.2%,3.8%,27,-20,-76,100.6%,4.2%,4.8%
"Washington, DC metro area",June 2016,$408K,7%,12.5%,18,-30.8%,-43.8%,34,-5.6%,0%,84,3.7%,6.3%,56,29,18,98.7%,-1.9%,3.7%
"Washington, DC metro area",July 2016,$404K,-0.9%,-19%,20,11.1%,-25.9%,23,-32.4%,-28.1%,75,-10.7%,-11.8%,48,-8,14,97.9%,-0.8%,-2%
"Washington, DC metro area",August 2016,$370K,-8.5%,-12.2%,19,-5%,-9.5%,32,39.1%,6.7%,84,12%,-3.4%,47,-1,-16,98%,0.1%,0.3%
"Washington, DC metro area",September 2016,$485K,30.9%,10.6%,22,15.8%,57.1%,34,6.3%,17.2%,85,1.2%,2.4%,80,33,33,98.9%,0.9%,-0.2%
"Washington, DC metro area",October 2016,$365K,-24.7%,-2.9%,15,-31.8%,-28.6%,39,14.7%,8.3%,91,7.1%,4.6%,58,-22,-8,98.1%,-0.8%,0.4%
"Washington, DC metro area",November 2016,$425K,16.4%,18.2%,21,40%,-4.5%,37,-5.1%,15.6%,93,2.2%,3.3%,26,-32,-13,97.4%,-0.7%,-2%
"Washington, DC metro area",December 2016,$435K,2.3%,1.1%,30,42.9%,30.4%,29,-21.6%,81.3%,87,-6.5%,3.6%,50,24,9,100.5%,3.1%,2.6%
